text,label
„ mine forældre vare rigtignok ikke glade som de kan tænke dem da de hørte denne nyhed de havde jo altid troet jeg skulde faae en fornem mand og de havde vist aldrig givet deres samtykke hvis jeg ikke havde taget herredømmet fra dem som jeg fortalte før,0
istedet hvor baron ørnfljold segnede om var den bygning under hvilken erik løve og hans brødre forsamlede sig,0
derpaa satte han sig til at læse men han fik nok ikke stort udbytte deraf da han maatte høre efter den mindste lyd men der var intet at høre barnet maatte have hørt fejl,0
sagte videre i modsat retning idet den ene dæmpet sagde „ det er bestemt en fornem herre en diplomat der afgør en kærlighedshistorie tys tys “,0
det var hende nu umuligt af frembringe en lyd en trykkende fornemmelse paakom hende det var som om hun ikke kunde drage sit vejr som om hun skulde kvælæs,1
oprigtig sige hende hvordan det stod til det havde han gjort han havde sagt hende at det var svagt at mange af den slags børn døde mens de var ganske smaa men at der i og for sig var lige saa stor sandsynlighed for at det vilde leve selv om,0
paa disse vilkaar havde kølle intet imod at forøge morgennumerets nyhedsmasse med den lille hændelse der blev i nogen tid stille i stuen og pennenes kradsen henad papiret var den eneste lyd som hørtes,1
„ du kan komme imorgen mette saa bliver der nok lidt men idag har jeg ingen tid “,0
madam jensen havde rask vendt det benede ansigt hen mod naaden,0
og visnede hen og hun leed store smerter i de første aar i 45 aar laa hun paa den samme plet hvor hun blev lagt i sit fjortende og var ikke istand til at røre sig uden andres hjælp se det var svært at lære at nøies med det hun,0
» ja det kan jeg jo ikke have noget imod fa ’ er og det vil vi altsaa ikke mundes om — naar jeg bare selv maa blive fri for ham «,0
ligger tværs over vejen hun udstøder et dæmpet skrig og tror i førstningen det er et dyr meir gjenstanden giver en lyd fra sig — og hun ved hvad og hvem det er,1
bag ham stod styge dværg,0
han veg tilbage for om lidt igen at komme frem og lige hen til sin søn stemmen skjalv idet han talte,0
snart havde han naaet teltet fra hvilket en skrattende lyd af et par trompeter lød ham imøde uden betænkning slyrtede han hen til den del af teltet hvor han kunde tænke sig at selve truppen ophsldt sig,0
det var en hyggelig møbleret dagligstue han traadte ind i,0
roses død,0
„ det var altsaa ham i tænkte paa den aften i sad inde i haven og rev blomsten sønder “ vedblev fru regikze „ har i truffet ham paa bækkestov hos ove rammel “,0
» de maa ikke tro jeg er saa barnagtig « svarede hun trohjertigt » men jeg blev saa overrasket da jeg saa en fremmed «,0
— sandhed,0
skal jeg see at hytte mit skind og være lidt forsigtig den unge mand synes ellers al være kommen af godt folk han har hvide bløde hænder og hans ansigtshud lod mig inden jeg farvede den indse det naa han er kommen paa afveie og gaar vel ad veien til,0
— godaften degn sagde hun,0
fritz sætter sig,0
— her er ingen betænkninger følg mig strax veien er lang og besværlig igjennem den øde nat over de sumpige egne dybt ind i det tætte krat følg mig uden at vakle uden at trættes,0
de første dage efter ruths ankomst var det godt vejr men saa fulgte den ene regnvejrsdag den anden badegæsterne holdt til i den store sal der genlød af støj og latter og en gang imellem af fejende valsemelodier thi ind mellem legene blev der danset naturligvis var det svend kaas,1
hen om op igjennem haven til hovedbygningen eller tilhøjre den nære vej til stuwitz i kramboden,0
det var tydeligt at se at de befandt sig i en stærk tvivl om de strax skulde gaa videre eller først sondere tærrænnet thi inde fra slottet lød en hul rullende lyd som af en vogn der kjørte henover stenbroen,0
arbejderne gik videre med sejrsgudinden inde fra tilskuerrummet hvis logedøre stod aabne hørte man dekoratørernes travle hamre der slog guldsøm i brystningen og dampmaskinens støj fra varmeapparatet der tørrede huset bag dem lød høje ohøj fra arbejderne der bragte » nike « paa plads paa piedestalen — hr spenner ventede meldte et,1
derover « sagde jeanne med et spodsk smil » siden han ikke er værdig til den ære « — » det kan du ikke « svarede baronessen » nei lad mig have fred og visne hen i ro det er det eneste jeg begjærer « — jeanne indsaae det frugtesløse i at tale med hende nu og,0
nej aldrig mere faar du mig med derind — vil du mig noget saa sig det her,0
det var som om det store maskineri arbejdede tungt i denne kolde taushed portierens klokke klang som en ligklokke,1
træthed og armod i stemmen naar rigtig man lytter…,1
klokkes lyd der anmeldte en ligkarres nærmelse og strax efter kom den langsomt op ad nørregade og holdt udenfor indgangen til kirken en stor mængde lig blev læsset paa den hvorpaa føreren igjen ringede og kjørte børt der var falden en stærk dug thi da herman berørte sine klæder og,1
„ fordi jeg vilde indtage hans plads hos dem “,0
finsen kommer — jossa er ovenpå for at lægge gutten,0
„ lad mig gaa alene “ sagde han kort efter „ i andre bliver da her undervejs saadan med tre skridt imellem jer at i strax kan hjælve hinandm om det skulde blive nødvendigt “,0
— ja nu kan du godt lade mig reise,0
» ja men det kan ogsaa andre gøre «,0
alt var i virksomhed ovndørene der blev slaaet op og i raslede i hængslerne og hedhodede piger førte piskejernene til omeletterne saa det klang,1
den duknakkede herre som ventede paa det næste tog gik hen og stillede sig op ad en dørstolpe og stirrede paa maanen …,1
nede fra strandvejens haver og ude over markerne en lyd som knirken af tykt læder — det er tudser som kvækker under pilehegnene,1
emanuel drejede hovedet og nikkede paa skraa over skulderen,0
„ nini har fuldkommen ret “ sagde lucas „ jeg har akkurat havt den samme tanke “,0
spenner var forvirret og løb op ad trappen mens konen blev ved at skænde her vil man nok snyde fattigfolk for deres penge skreg hun op efter ham 190,1
„ sidder du og sover er det ballet i gaar der har taget saadan paa dig “ hun smilede lidt træt hun var virkelig halvt om halvt falden i søvn ved den ensformige lyd af hans stemme „ du gjorde altfor meget lykke det er sagen jeg havde aldrig troet du kunde være,1
ikke fortæller noget om gandil som kunde nedsætte ham i hendes øjne selv om de heri er af en anden mening end jeg vil de nok respektere mine principer ja de maa ikke tage mig det ilde op men de har virkelig forskrækket mig med deres theorier og de ser,0
det varede ikke længe før man hørte en klirrende lyd udenfor,1
klangen af dyrenes bjælder naaede ham standsede sangen pludseligt der hørtes en lyd som naar en ladestok glider ned i en bøssepibe strax efter kom et ubehageligt speidende ansigt tilsyne i hvilket enhver gjenkjendte ange marie,1
pludselig ringede det ude i entréen hun vilde rejse sig men han holdt igen det var som om han vidste hun atter vilde blive borte for ham hvis han lod hende staa op,0
— naa sagde portugiseren,0
ingen svarte og beyer vendte ham ryggen han var ikke netop i humør til diskussion med salve,0
» det var en stor køn herre med lyst haar og lyst overskæg «,0
men saa var der pludseligt kommet det med johan,0
ovre paa den anden side gaden vrælede et barn inde bag blanke sorte ruder og et steds længer henne var der lyd af vand som dryppede i vand — gaar de ikke med op et øjeblik sagde saa marie vi koger en kop kaffe og har det rart lidt endnu,0
da naaede en sælsom lyd hendes øren,0
der lød paa en gang et skrig et udbrud fra de fire mænds læber,1
en sporvogn klemtede i nogen afstand,1
da gustav ophidset og forbitret gik tilbage gjennem salen hørte han en let støj i det lille forværelse hvor pagerne plejede at opholde sig døren stod aaben men han saa ingen derinde — jo henne ved vinduet stod en kvindelig skikkelse — — han studsede og vilde først ikke tro,1
manden der sælger aviser er liv som forliser,1
den var rigtignok forfriskende og lædsfende men mon den ikke tillige indeholdt andre ingredienser søvndyssende bedøvende ingredienser,0
ord han måtte straks finde en eller anden udvei — om han gik op og hilste på ibsen der det år var bosat i münchen ibsen var dog trods al storhed hans landsmand ibsen var så godgørende i stilhed havde man fortalt ham man på den anden side var han,0
„ falk falk “ raabte lovise men han vendte ikke engang hovedet,0
og saa sætter birthe sig igen og der bliver stille i stuen tydelig og skælvende lyder i stilheden pennens strøg mod papiret klokkens dybsindige lyd og derindi et enkelt suk en from henaandet mumlen fra den gamle hvis træk søvnen lidt efter lidt slapper samt nu og da et lille,1
— jeg skal forsone dem med denne modsigelse jeg skal forklare den for dem,0
— du er aldeles vis paa det,0
hvad skriver han,0
paa ellevang ‘,0
hvor han fandt hendes levende billede udenfor paa kirkegaarden knælede han længe og han stænkede helligt vand paa mange grave,0
høre larm af kupedøre og travl løben frem og tilbage paa stenfliser al lyd blev rungende her under den store glashvælving duerne flagrede rundt oppe mellem tværbjælkerne,1
maaske for at sikre sig en retrætelinie til kostalden i hvis nu aabnede dør lars knejste høj stærk og kjøn thi niels tog nogle lange skræv der hen imod da han hørte den elektriske klokkes fint dirrende lyd,1
mr clinton vedblev,0
en svag stønnen lod sig høre,0
han nu følte vidste hun med sig selv at han vilde synke sammen hvis hun aabenbarede ham det hun gemte hun maatte jo selv bedst kunne føle hvor stærkt sygdommen havde grebet om sig og sad hun saa dér og tvang sig til at tie — og maaske haabet i,0
„ hvor er jeg “,0
ikke er saa herligt “,0
det mente knud da ogsaa,0
er letsindig og stedse giver mere ud end man tager ind naar man nu og da maa slagte de høns som lægge de gyldne æg naar man gjør forretninger med en kreller og har en „ bösche “ at stoppe munden paa da gaaer det med pengepungen som med sneboldten i solskin,0
» der tag sparebankbogen « sagde han skjælvende — » me—n ingen vexel siger jeg dig jeg jeg taaler den ikke for mine øjne «,0
hermed var den alvorligere del af festen til ende,0
i den herskende larm,0
» men saa vilde jeg nok spørge — for jeg har sét sagføreren paa thinget og han er just som en ny lime skjønner jeg — om han vil tage sig paa at sælge gaarden for mig slig som den er uden skjøde og saa skulde der nu grejes med de,0
„ de mener vel sagtens at jo kostbarere de gjøre sig desto mere kommer man til at holde af dem hihihi men naar man forst har havt bryllup faaer piben en anden lyd da bliver det os der gjor vrsvlet “,0
„ hvilket forræderi “ udbrød hun idet hun fortvivlet vred sine hænder,0
fattig gammel liredreier treogtyvende kapitel,0
atter lukkedes de trætte øjne og atter hørtes ingen lyd kun det tunge besværlige aandedrag og urets stadige sagte dikken der i stilheden næsten altfor tydelig lød gjennem stuen povl laa knælende ved sengen clara sad sammenkrøben i en stol med øjnene stift hæftede paa svigerinden povl hævede hovedet moderen,1
medens kaffen blev serveret blev det besluttet at man skulde bese frøken bergers bibliohek der virkelig var noget i sit slags ualmindeligt,0
da det nu virkelig gjorde ham ondt at se hende græde og da hendes skjønhed nu gjorde et stærkere indtryk på ham end nogensinde før var der noget varmt og blødt i hans stemme som gjorde hende godt så ensom og sorgfuld som hun var hun blev da stående og,0
af cherubernes himmelske sang bøi dig lyd og du er frelst,0
„ det er virkelig ikke ilde udtænkt “ raabte den gamle greve da hin havde udtalt og dog tvivler jeg om et heldigt udfald “,0
der blev straks fuldt i alle gader folk gik roligt og astadigt omkring men de talte meget de talte allesammen og lyden af deres stemmer og deres fodtrin samledes til en stærk blandet summende lyd der aldrig blev stærkere aldrig svagere heller ikke holdt op men blev ved — blev,1
han aabnede døren og pandora traadte ind — godaften onkel med din tilladelse vil jeg gjerne varme mig lidt sagde hun forknyt hun holdt hænderne over en paa bordet staaende jldgryde det stakkels barn rystede af kulde,0
„ nej tak “ sandberg gjorde et fornyet angreb på døren,0
hun sad med sænket blik og strøg som i uro taaspidserne frem og tilbage over gruset,0
„ det er kjedeligt “ sagde selgren „ men vi maae haabe at kunne finde en ligesaa god til en billig leje “,0
en sagte raslende lyd fra det andet værelse bragte ham til at se op,0
